the_geom,objectid,geocodig_m,uf,sigla,nome_munic,regiao,mesorregia,nome_meso,microrregi,nome_micro,shape_leng,shape_area,cartodb_id,created_at,updated_at
0106000020E6100000010000000103000000010000002C000000FFC10DF8FCE842C0FDBF3368E87F1BC0FEDE15C1FFE642C0FE5F1EF983811BC0FEDC938785E642C0FE77608E1E7F1BC0FF932BBCCBE542C0FE67D95A5F841BC0FE22B9FC87E442C0FE77444C89841BC0FFF6DF4A76E442C0FE5F4E97C5841BC0FF4785B185E042C0FEB76A65C28F1BC0FEAC47E17AE042C0FE37B83B6B971BC0FF64C22FF5DF42C0FEE7D7648D9A1BC0FFEE332E1CE042C0FE872232ACA21BC0FFC4A70018DF42C0FE8FDD9387A51BC0FFBF39234ADF42C0FE274D4A41B71BC0FE0BE544BBDE42C0FE3760E5D0C21BC0FF13CB2DADDE42C0FED7DC989ED01BC0FF83D38217DD42C0FE37912749F71BC0FF794E7ADFD842C0FF1746088FD61BC0FFFF8650A5D642C0FEAFB9313DE11BC0FFB8313D61D542C0FE1F75029A081CC0FF2397FF90D642C0FE1FAE2AFB0E1CC0FF7532384ADA42C0FE9F586E69151CC0FED95031CEDF42C0FEAFA5D590181CC0FF25C286A7E342C0FEC7531D72131CC0FE9617601FE942C0FE67FFCA4A131CC0FFAA90F293EA42C0FD8F69FB57161CC0FFFE56B263EF42C0FEF73F87F9121CC0FFF8B83654F042C0FEAF8EAA26081CC0FE1C386744F142C0FE67A301BC051CC0FF60A1D634F342C0FEF7304278F41BC0FF428B6CE7F342C0FE1F5C8FC2F51BC0FF4AA60A46F542C0FE57A79196EA1BC0FF372861A6F542C0FE3FEBA86AE21BC0FFF9912232F442C0FEBF76BE9FDA1BC0FF32BF9A03F442C0FE2F674469CF1BC0FF6D2F698CF242C0FE57596952CA1BC0FFFA8C0B07F242C0FEAF4082E2C71BC0FFBE2154A9F142C0FE3FB54FC7C31BC0FE01B7EEE6F142C0FE9FC7EF6DBA1BC0FFABA8C134F042C0FE5F4DF38EB31BC0FE55B26323F042C0FE77832F4CA61BC0FF0464AF77EF42C0FE3F8B6CE79B1BC0FE372861A6ED42C0FE2717F19D981BC0FF050DFD13EC42C0FE2FF9669B7B1BC0FF42C5387FEB42C0FD1FB34126791BC0FFC10DF8FCE842C0FDBF3368E87F1BC0,49,2503753,25,PB,Cajazeirinhas,Nordeste,2501,Sertão Paraibano,25003,Sousa,0.73443137965,0.0235027308,49,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000021000000FEF384251EA841C0FD4FCA32C4711CC0FFF0D24D62A841C0FE876B43C5781CC0FFC9A145B6A741C0FD2FEE940E761CC0FF144D6727A741C0FE2F454772791CC0FFC86C9049A641C0FEB773EFE1721CC0FFD6F0F44AA541C0FD3F50FC18731CC0FEF5E978CCA441C0FD97465A2A6F1CC0FF92A46B26A741C0FEF78B67D0901CC0FF0ECCD1E3A741C0FD4753CBD69A1CC0FFBD4868CBA941C0FE6F982F2FA01CC0FE14A4198BAA41C0FE8FEB34D2B21CC0FF4BDBBFB2AA41C0FE07A5BDC1B71CC0FE5EE5D022AB41C0FF17335019BF1CC0FEDB989EB0AC41C0FD372CD49AC61CC0FEC910C7BAAC41C0FDAF76DB85C61CC0FF8021AB5BAD41C0FD57376C5BB41CC0FFCAD6FA22AD41C0FE57890794AD1CC0FE6CFAB31FAD41C0FD7FF9F202AC1CC0FF1DF46C56AD41C0FD47C76306AA1CC0FF6E5F07CEAD41C0FE47F8A57E9E1CC0FF90ED7C3FAD41C0FE9FF27684931CC0FF5FA6ED5FAD41C0FE276A300D831CC0FF7038F3ABAD41C0FEA7436E867B1CC0FFB944F5D6AC41C0FE57C47762761CC0FF98D36531AD41C0FE9789B0E1691CC0FF17390B7BAE41C0FEDFF21FD24F1CC0FFBE098508B041C0FE3F6E861B501CC0FF2AD9B111B041C0FEAF075A81211CC0FFB50BCD75AA41C0FE0F4D6727631CC0FEFF17CFA0A941C0FE5F006F81641CC0FF18C05B20A941C0FEF79E1F46681CC0FEB3E0455FA941C0FD077BDAE16F1CC0FEF384251EA841C0FD4FCA32C4711CC0,50,2503803,25,PB,Caldas Brandão,Nordeste,2503,Agreste Paraibano,25018,Itabaiana,0.44197778672,0.00454338835,50,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000031000000FE1A7C61325D42C0FFAF196EC0271FC0FEA95B3D275D42C0FE4FDE8E703A1FC0FF990304735C42C0FE174B1FBA401FC0FE6F20240B5C42C0FF5F3F5244461FC0FF8E8312665A42C0FDB75296214E1FC0FFDCEA39E95942C0FF8775711B4D1FC0FF9CB5DB2E5842C0FF6FF354875C1FC0FF10FC6F255742C0FE57545227601FC0FE8472A25D5542C0FFFF4F53CB761FC0FE7C5704FF5342C0FE87588B4F811FC0FF75F86BB25242C0FE67E2E47E871FC0FFBE266BD44F42C0FF772BD9B1911FC0FF24016A6A4D42C0FEEF673F52A41FC0FF1D2E39EE4C42C0FDA7394030A71FC0FE90ED7C3F4942C0FEBFCD7003BE1FC0FFEC7C3F355642C0FFBFBAB88DC61FC0FF9825016A5E42C0FD37DA3862CD1FC0FE9920EA3E6842C0FD8F607138D31FC0FFBF39234A6B42C0FE276002B7EE1FC0FE351AC05B6C42C0FE3F9E245DF31FC0FFA42C431C6F42C0FF8F79E40F0620C0FFA9B2EF8A7042C0FF5B419AB10820C0FE06CE19517242C0FF6F4694F60620C0FF16B2BAD57342C0FF0369C6A20920C0FF2C5BEB8B7442C0FECF484BE50D20C0FF6CC0E7877542C0FF8B8D40BC0E20C0FFAAADD85F7642C0FE03944DB91220C0FFF78381E77642C0FE9F6A82A8DB1FC0FE309413ED7642C0FE375BCEA5D81FC0FFF046E6917742C0FF0F05FA447E1FC0FFD4FF39CC7742C0FF5733F9667B1FC0FFFF4C840D7B42C0FECF69A4A5521FC0FE2115C6166A42C0FF0FCFA0A13F1FC0FFF7A067B36A42C0FFA725E4835E1FC0FF69D95A5F6842C0FF0FE81379521FC0FF164339D16642C0FF7F77B9884F1FC0FFF2E0EEAC6542C0FFB7A94885511FC0FF1E0C3CF76242C0FE47E5ED08471FC0FF0E971C776242C0FDC7069964441FC0FF678CD6516142C0FE1F456458451FC0FEE500C11C6142C0FEB7CAA145361FC0FF47A297516042C0FEB79A0304331FC0FFBE0985086042C0FE77F7C77B351FC0FE0620B5895F42C0FDAFC35F93351FC0FE92C151F25E42C0FEF7F5D1A92B1FC0FFE03B31EB5D42C0FF5750DF32271FC0FF00486DE25C42C0FE3F2575021A1FC0FFB17BF2B05C42C0FD0F8733BF1A1FC0FE1A7C61325D42C0FFAF196EC0271FC0,51,2503902,25,PB,Camalaú,Nordeste,2502,Borborema,25010,Cariri Ocidental,1.15161834417,0.0445491922,51,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000032000000FF2A9FE579EC41C0FEDFAAB2EFAA1AC0FEA4F27684EB41C0FE1759C004AE1AC0FF09293FA9EA41C0FF777D74EAAA1AC0FE1222E010EA41C0FECFA88768B41AC0FFFCD478E9E641C0FE07E4A084B91AC0FE38E97DE3E341C0FE1FDF6C73C31AC0FE357172BFE341C0FEE7C03923CA1AC0FFF384251EE441C0FEF75BC98ECD1AC0FF8FB8C7D2E341C0FEEF4ECC7AD11AC0FF270AF489E441C0FED7AB5626DC1AC0FFE288B5F8E441C0FE7FC43D96FE1AC0FFBE2154A9E541C0FE17335019FF1AC0FF1CC4CE14E641C0FEEF4F70B1021BC0FFF024E99AE541C0FEEFCD3637061BC0FFA2198BA6E741C0FE9F198BA6131BC0FFFCD478E9E641C0FEC7D03FC1251BC0FE939F54FBE441C0FE4F22895E461BC0FFD1F6AFACE441C0FE5FFCFB8C4B1BC0FE35894160E541C0FEC79673294E1BC0FF835FEAE7E541C0FE97F4BEF1551BC0FE7DA4880CE741C0FE2F15A930561BC0FFE349D235E741C0FE7FAC6EF55C1BC0FF0ECCD1E3E741C0FE4FFFE7305F1BC0FE208E7571E741C0FE0737E0F3631BC0FF7D4DD6A8E741C0FEFF94F1EF731BC0FF665C3810EA41C0FE770A80F16C1BC0FF5B33F966EB41C0FEB75CC477621BC0FE6ACF2C09EC41C0FE2F7BA015581BC0FF6F94BC3AEF41C0FE9F57CA32441BC0FF6BAD2F12F241C0FEF76A0E102C1BC0FF090C59DDF241C0FEB7EC9E3C2C1BC0FEC35A7C0AF441C0FE37AE0D15231BC0FF5DB532E1F341C0FE1F581CCE1C1BC0FFD29AE61DF341C0FEE7F5EE8F171BC0FF5A5A0D89F341C0FED7A128D0071BC0FF260F0BB5F241C0FE47E960FDFF1AC0FFE7B7AF03F341C0FE1F016A6AF91AC0FF2E4CA60AF641C0FEEFDF4A76EC1AC0FF1222E010F641C0FE37481630E11AC0FF725E6397F441C0FE6F32384ADE1AC0FF2F2AA913F441C0FEA786C43DD61AC0FF84949F54F341C0FE7FCE6BECD21AC0FF947D5704F341C0FE67C0E787D11AC0FFF905BB61F341C0FE3FA29751CC1AC0FFA3A0DB4BF241C0FE9702603CC31AC0FFB64082E2EF41C0FE7FA8FB00C41AC0FF393602F1EE41C0FE0F57957DB71AC0FFAC2AFBAEEC41C0FE1F404D2DBB1AC0FF44B6F3FDEC41C0FEBF32C4B1AE1AC0FF2A9FE579EC41C0FEDFAAB2EFAA1AC0,56,2504157,25,PB,Casserengue,Nordeste,2503,Agreste Paraibano,25013,Curimataú Oriental,0.62133341585,0.0165064671,56,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000022000000FF4234BA832842C0FE2FE0F3C3281BC0FF52E3A59B2442C0FE17DC9DB53B1BC0FE4D5DF92C2342C0FEDFD022DB391BC0FEAA90F2932242C0FEEFE0EEAC3D1BC0FF42DD07202142C0FE4792AE993C1BC0FF526F0D6C2142C0FEBF242367611BC0FF08D7A3702142C0FE7FCDC7B5611BC0FFB44AB0382442C0FD77C5E1CC8F1BC0FFD29FFD482542C0FE4FD8D30E9F1BC0FFDAF4673F2642C0FE1F4F92AEB91BC0FF303D61892742C0FE47DA1B7CC11BC0FF35C30DF82842C0FE6F89EAADC11BC0FF00D4D4B22942C0FE3F21020EC11BC0FE1F1FF46C2A42C0FE9F880CABB81BC0FFE2BD6A652E42C0FE6F1F80D4A61BC0FF86DC0C373042C0FE771C9430931BC0FF6C179AEB3042C0FEAF9734468B1BC0FFA253573E2F42C0FED7C325C77D1BC0FF021C42952E42C0FE071E6D1C711BC0FEF4B4C35F2F42C0FE875DA27A6B1BC0FE09293FA92E42C0FDA7C403CA661BC0FFD75F764F2E42C0FEF7CF61BE5C1BC0FE112C0E672E42C0FED7334B02541BC0FFA097512C2F42C0FE8F3446EB481BC0FE0F363CBD2E42C0FDE7332E1C481BC0FE59CEA5B82E42C0FE9FF1D24D421BC0FEE8211ADD2D42C0FE076BF129401BC0FF288C2D042D42C0FE8728ED0D3E1BC0FEF80FE9B72B42C0FE07018750451BC0FF686AD95A2B42C0FE8F3A014D441BC0FF77978BF82A42C0FEA742CA4F4A1BC0FF37D1AE422A42C0FE5FE42CEC491BC0FF3441D47D2842C0FE7F027D222F1BC0FF4234BA832842C0FE2FE0F3C3281BC0,67,2505006,25,PB,Cubati,Nordeste,2502,Borborema,25009,Seridó Oriental Paraibano,0.46836703946,0.01124980255,67,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E6100000010000000103000000010000006C000000FFE76514CB0542C0FEEFD6C056A91CC0FFA47EDE540442C0FDC7C6116BB11CC0FF4F8880430442C0FE97AC510FB11CC0FFC181902C0442C0FEA71BB62DAA1CC0FF68300DC30342C0FF9F9F3715A91CC0FF5FAB048BFF41C0FF27B29DEFA71CC0FF5066834CFE41C0FE9F7EDE54A41CC0FF41041C42FD41C0FF8F48A297B11CC0FFADD3484BFD41C0FEAFD2A414B41CC0FFF21ABB44FD41C0FE7FBF266BB41CC0FF720CC85EFB41C0FF97A73AE4C61CC0FF7532384AFA41C0FE9789B0E1C91CC0FFF4622827FA41C0FEBF20B072C81CC0FF5E764F1EFA41C0FE8706F016C81CC0FF12967840F941C0FE8FB67F65C51CC0FECCFC6A0EF841C0FEE76987BFC61CC0FF61105839F841C0FEB769C18BBE1CC0FF3D00A94DF841C0FE6F3C66A0B21CC0FF602D3E05F841C0FD8F395D16B31CC0FF5CF92CCFF341C0FE9F2B9FE5B91CC0FFE1361AC0F341C0FDDFA90EB9B91CC0FF60F88898F241C0FD2FE97DE3AB1CC0FE781EDC9DF141C0FE57545227A01CC0FFEB0DBE30F141C0FEFF07E6E8B11CC0FFDCE522BEEF41C0FDC7971760BF1CC0FF622310AFEF41C0FEE7F44A59C61CC0FF8F4946CEEE41C0FD276002B7CE1CC0FFA4660FB4EE41C0FEA79E93DED71CC0FE5C4BC807ED41C0FFE72FBB27CF1CC0FFE66A2BF6EB41C0FE87882991C41CC0FF3B9B559FEB41C0FE0FBCE82BC81CC0FF3EA4DFBEEA41C0FEF722A12DC71CC0FFE8094B3CE841C0FFE777280AD41CC0FE24361FD7EA41C0FD7FD7F50BF61CC0FF01CFBD87EB41C0FE5FB8019FFF1CC0FEEB12D55BEB41C0FD8731772D011DC0FF146A4DF3EA41C0FEB75CC477021DC0FF0351F701E841C0FE3F0C022B071DC0FE4E8D976EE641C0FEB75B2041111DC0FF251422E0E441C0FE8723D6E2131DC0FFC181902CE441C0FE0780F10C1A1DC0FFA0B437F8E241C0FF1FCB10C71A1DC0FF19F5108DE241C0FDEFF8BD4D1F1DC0FF612827DAE141C0FEBFE53FA41F1DC0FF94CFF23CE041C0FE07293FA9161DC0FF1B5A643BDF41C0FDD7D26A481C1DC0FF540E2DB2DD41C0FE77E2C7981B1DC0FE9DC893A4DB41C0FFCFFA22A10D1DC0FF4B327216DA41C0FE0F22E0100A1DC0FF154850FCDC41C0FFFF67226C381DC0FF5690662CDE41C0FD6F19C5724B1DC0FFC932C4B1DE41C0FEF7BCA948451DC0FF779274CDE041C0FE1759C0044E1DC0FFCCE49B6DE241C0FE2F1FD7864A1DC0FED1307C44E441C0FEEF31E6AE451DC0FF7801F6D1E541C0FE2F92CB7F481DC0FF6BE2E47EE741C0FD2FA11001471DC0FF526F0D6CE941C0FED7404816501DC0FEE405D847EB41C0FD3770CE88521DC0FE9A6D6E4CEB41C0FD7FB69C4B511DC0FF01B2D7BBEB41C0FDF7E21934341DC0FEB4A1629CEF41C0FFA75626FC321DC0FFBE2154A9F141C0FE8F7329AE2A1DC0FF81C0CAA1F141C0FD1F456458251DC0FFEB815660F441C0FD6FE09C11251DC0FFB44AB038F841C0FF2782FFAD241DC0FFC051F2EAF841C0FE1FDF6C73231DC0FFED0390DAF841C0FE97E1067C1E1DC0FF4B6C3EAEF941C0FD6FE40F061E1DC0FECDA0A17FFA41C0FD5F183E22261DC0FE35C82423FB41C0FDB7560916271DC0FE9A8A5418FB41C0FFE76E9EEA301DC0FFD8722EC5FD41C0FD37CBF3E02E1DC0FF377F130AFD41C0FF2F24EEB1341DC0FFCAD6FA22FD41C0FF27B610E4401DC0FF9B685721FD41C0FF3F813E91471DC0FF932BBCCBFD41C0FEBFC342AD491DC0FF3ADA3862FD41C0FE2FAB3E575B1DC0FFFAA9F1D2FD41C0FE77A52C435C1DC0FF7038F3ABFD41C0FF076BF129601DC0FE719D465AFE41C0FE4701309E611DC0FEC7B08A37FE41C0FDEF8E5374641DC0FFFFC01C3DFE41C0FE17D31396781DC0FF9E54FB740042C0FE9F4885B1851DC0FFC6B5A1620042C0FD4F2B137E891DC0FE4F14E8130142C0FE1F00C633881DC0FFC52E51BD0142C0FF270950538B1DC0FF7EF10C1A0242C0FE776B60AB841DC0FFD5868A710242C0FEE742739D861DC0FF2392E8650442C0FF5F226C787A1DC0FEA6E331030542C0FE7F640113781DC0FF5CA27A6B1042C0FE278716D96E1DC0FFF68DAF3D0F42C0FE8F9F54FB341DC0FF60F888980E42C0FFFF5E984C151DC0FFAFE1E9950E42C0FEDF61A1D6141DC0FEAC4CF8A50E42C0FE1FA913D0041DC0FF4CEE77280E42C0FFBFBAB88D061DC0FFE03B31EB0D42C0FE674C4F58021DC0FE2779758E0D42C0FFD70C37E0F31CC0FF42DD07200D42C0FEB75B2041F11CC0FF6948DC630D42C0FF57984C15EC1CC0FF2F992A180D42C0FE77C68503E11CC0FEE3D539060C42C0FD07B40243D61CC0FFA1409FC80B42C0FE8706F016C81CC0FF9157E7180C42C0FE9F8251499D1CC0FF52910A630B42C0FEC749EF1B9F1CC0FFF619170E0842C0FD97629CBFA91CC0FFE76514CB0542C0FEEFD6C056A91CC0,52,2504009,25,PB,Campina Grande,Nordeste,2503,Agreste Paraibano,25017,Campina Grande,1.4514186671,0.04860729325,52,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E6100000010000000103000000010000003C000000FFC2B12E6E4742C0FE273D6189871EC0FF1357957D4742C0FF4F6AF6408B1EC0FE2A2B4D4A4542C0FE47EE77288A1EC0FF99779CA24342C0FED78E705A901EC0FFFAC6D79E4142C0FE8FD920938C1EC0FF8455BC914142C0FECF8BA19C881EC0FE42E21E4B3F42C0FE67E2E47E871EC0FE6DF59CF43E42C0FDF71873D7921EC0FE34CD3B4E3D42C0FF6F1A69A99C1EC0FF7E9A5AB63A42C0FD97B437F8A21EC0FE38B4C8763A42C0FE77397AFC9E1EC0FF31E197FA3942C0FEC7D6FA22A11EC0FF15F19D983942C0FE8F74CDE49B1EC0FF629291B33842C0FEDF00C11C9D1EC0FF288C2D043942C0FF5F834C32B21EC0FE7CC685033942C0FE974FE449B21EC0FFB97EC16E3842C0FEB760376CBB1EC0FFD62FD80D3342C0FE17E6CB0B101FC0FF21BE13B33242C0FDB7AE5FB03B1FC0FF426E861B3442C0FE37481630411FC0FF7D18213C3642C0FE87705AF0421FC0FFAFA71DFE3642C0FE5FDE718A4E1FC0FF90054CE03642C0FFE7CEDA6D771FC0FF4CF38E533842C0FD772C7DE8821FC0FF8D368E583742C0FE2782FFAD841FC0FF7BE882FA3642C0FE47A04FE4891FC0FF926A9F8E3742C0FE9F586E69951FC0FE7CC685033942C0FD6F62D68BA11FC0FF2C3E05C03842C0FE9FFCA4DAA71FC0FFA89F37153942C0FE6F280AF4A91FC0FF97D87C5C3B42C0FD2F0708E6A81FC0FF4E1E166A3D42C0FE3770CE88B21FC0FED035936F3E42C0FE3F4BE5EDA81FC0FF87D2DEE03F42C0FE57FE43FAAD1FC0FF445F419A4142C0FEF7C53368A81FC0FF3268E89F4442C0FD973C2CD49A1FC0FF1B8F19A84842C0FE2790A0F8711FC0FF7C74EACA4742C0FFE7552B135E1FC0FF52AEF02E4742C0FF17E6CB0B501FC0FE57C51B994742C0FE4758E201451FC0FF41FF04174742C0FE17EBE2363A1FC0FF6982A8FB4842C0FE5FC22FF5331FC0FF4009336D4B42C0FE0F18B2BA151FC0FFBC18CA894E42C0FEEF3CB83B0B1FC0FE0464AF774F42C0FEA75582C5011FC0FF4060E5D04E42C0FEAFF3FDD4F81EC0FF6DD8B6284F42C0FEF721FDF6F51EC0FF9F67B3EA4F42C0FEFF8FDAC4E91EC0FF235D33F94E42C0FD3FAD69DED11EC0FFAFE1E9954E42C0FED79DB5DBCE1EC0FF606C21C84D42C0FF270E677ED51EC0FF1227F73B4C42C0FEC7D1E3F7D61EC0FFDF62450D4A42C0FD1FBE13B3DE1EC0FF7EF623454842C0FEC715DEE5C21EC0FFEBD808C44742C0FDC731207BBD1EC0FE7DDE54A44642C0FF875CFE43BA1EC0FE985FCD014642C0FF7F77B988AF1EC0FFB4BE48684B42C0FE97E61DA7881EC0FFFFFAE8D44942C0FF3F85B185801EC0FFC2B12E6E4742C0FE273D6189871EC0,54,2504074,25,PB,Caraúbas,Nordeste,2502,Borborema,25011,Cariri Oriental,1.00488274916,0.04088085945,54,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000010000000FF02E78C282943C0FE8FFB1D8A621CC0FFE70E62672A43C0FE77E36BCF6C1CC0FEAF3385CE2B43C0FE7F55BC91591CC0FFA0B437F82E43C0FEA7CFD5562C1CC0FFAAADD85F2E43C0FD37618907F41BC0FEA713D0442843C0FEBF37DBDCF81BC0FFC7C859D82743C0FE0F213CDAF81BC0FE311B64922143C0FEEF716DA8F81BC0FF5DEFFE782343C0FEDFD53906041CC0FE504486552443C0FE472D5BEB0B1CC0FFD22B65192643C0FE5F75ABE7241CC0FEC3AC17432943C0FD8767D0D03F1CC0FF5AB1BFEC2A43C0FE5FF7E461411CC0FE0D2DB29D2743C0FEE7C5504E541CC0FFB17BF2B02843C0FF574F3BFC551CC0FF02E78C282943C0FE8FFB1D8A621CC0,55,2504108,25,PB,Carrapateira,Nordeste,2501,Sertão Paraibano,25002,Cajazeiras,0.40085873436,0.00593354845,55,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E61000000100000001030000000100000024000000FEF5E978CCA441C0FD97465A2A6F1CC0FFD6F0F44AA541C0FD3F50FC18731CC0FFC86C9049A641C0FEB773EFE1721CC0FF144D6727A741C0FE2F454772791CC0FFC9A145B6A741C0FD2FEE940E761CC0FFF0D24D62A841C0FE876B43C5781CC0FEF384251EA841C0FD4FCA32C4711CC0FEB3E0455FA941C0FD077BDAE16F1CC0FF18C05B20A941C0FEF79E1F46681CC0FEFF17CFA0A941C0FE5F006F81641CC0FFB50BCD75AA41C0FE0F4D6727631CC0FF2AD9B111B041C0FEAF075A81211CC0FF2AD9B111B041C0FEFF546AF6201CC0FFC7AB730CB041C0FE578E1EBF171CC0FF4AAB2171AF41C0FE57764F1E161CC0FFA2367172AF41C0FE078E9257071CC0FF1B3D7E6FAF41C0FEB7560916071CC0FEC225C79DAE41C0FE87DAC4C9FD1BC0FF447C2766A941C0FEB7C11726F31BC0FEDD718A8EA841C0FE5F9291B3F01BC0FF94B20C71A841C0FFBF98BB96F01BC0FF5A5A0D89A341C0FE076BF129E01BC0FF7C6FD39FA141C0FEBFD79E59D21BC0FF8455BC91A141C0FEC76262F3D11BC0FFDB0720B5A141C0FE2F5D1613DB1BC0FF8954185BA041C0FE5707CE19F11BC0FF76D66EBBA041C0FE97B94E230D1CC0FE1D4B1FBAA041C0FE976340F61A1CC0FFCD6BEC12A141C0FE5F183E22261CC0FF5A3D27BD9F41C0FD978EC70C341CC0FEAB8BDB68A041C0FECF56EC2F3B1CC0FFE1C28190A041C0FEA7FA5C6D451CC0FE1A5F7B66A141C0FEC79673294E1CC0FFA1586E69A141C0FE9F5CE15D4E1CC0FF2E6475ABA341C0FE870F7A366B1CC0FEF5E978CCA441C0FD97465A2A6F1CC0,114,2509107,25,PB,Mari,Nordeste,2504,Mata Paraibana,25021,Sapé,0.4758813121,0.01267556955,114,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
0106000020E6100000010000000103000000010000002E000000FF23AFCE31D042C0FE876B43C5F81BC0FF241E5036CD42C0FE77BDFBE3FD1BC0FE0E238447CB42C0FFBFD32B65F91BC0FFE4797077C242C0FEA73DB324001CC0FE9825016AC242C0FE6FD15790061CC0FF438655BCC142C0FE87B96B09591CC0FE7111DF89C142C0FE6FFD82DD701CC0FFFC9FC37CC542C0FE4F643BDF6F1CC0FFCC70033EBF42C0FD1F27DA55E81CC0FF20AB5B3DBF42C0FD2F92CB7FE81CC0FEB10C71ACBF42C0FE17166A4DF31CC0FF3C963E74C142C0FE9F367172FF1CC0FF1C7233DCC042C0FE67D39FFD081DC0FF32BA83D8C142C0FE679F8EC70C1DC0FF6DF59CF4C242C0FEF700A436111DC0FE6297A8DEC242C0FD2F842A351B1DC0FF24AAB706C642C0FE7F2F4CA62A1DC0FFA9436E86C742C0FE7748BF7D3D1DC0FEB6E9CF7EC842C0FE7F42041C421DC0FF84AC6EF5C842C0FE17C9E53F441DC0FFED384547CA42C0FECF2FD80D3B1DC0FFC4C4E6E3CA42C0FF5FB48EAA261DC0FF300395F1CB42C0FE4FCBD6FA221DC0FFED5A423ECC42C0FECF9942E7151DC0FF7DDE54A4CE42C0FE7F981249141DC0FF30B1F9B8CE42C0FDFFD747A70E1DC0FEAF3385CECF42C0FF2F37A6270C1DC0FF57349D9DD042C0FE8F081B9EFE1CC0FF5560C8EAD242C0FE8FEB34D2F21CC0FFE7B7AF03D342C0FD2739EE94EE1CC0FFC416821CD442C0FF9F923A01ED1CC0FF71A25D85D442C0FFA7D85F76EF1CC0FF9E3715A9D442C0FE7F635DDCE61CC0FEC5F48425D642C0FE5FFB5756DA1CC0FF366C5B94D542C0FF87F337A1D01CC0FF01603C83D642C0FEE7C4AC17C31CC0FE29A4FCA4D642C0FE9F4D9CDCAF1CC0FF86D7F50BDA42C0FF9FA44E40B31CC0FF2722C32ADA42C0FFB79A0304B31CC0FF8C3BA583D542C0FD478369189E1CC0FE80CAF8F7D542C0FEB7CAA145761CC0FF903F1878D642C0FE4FE718901D1CC0FF2397FF90D642C0FE1FAE2AFB0E1CC0FFB8313D61D542C0FE1F75029A081CC0FEDF7A14AED342C0FE47C24CDBFF1BC0FF23AFCE31D042C0FE876B43C5F81BC0,57,2504207,25,PB,Catingueira,Nordeste,2501,Sertão Paraibano,25005,Piancó,0.98535753465,0.0433291659,57,2015-07-29 15:30:55.363802+00,2015-07-29 15:30:55.363802+00
